"District","FIPS","Year","Gender","Variable","Measure Type","Value"
"Brass City Charter School District","","2015-2016","Male","Suspensions","Percent","-9999"
"Brass City Charter School District","","2016-2017","Female","Suspensions","Percent","-9999"
"Brass City Charter School District","","2016-2017","Male","Suspensions","Percent","-9999"
"Brass City Charter School District","","2017-2018","Female","Suspensions","Percent","-9999"
"Brass City Charter School District","","2017-2018","Male","Suspensions","Percent","-9999"
"Brass City Charter School District","","2018-2019","Female","Suspensions","Percent","-9999"
"Brass City Charter School District","","2018-2019","Male","Suspensions","Percent","-9999"
"Brass City Charter School District","","2019-2020","Female","Suspensions","Percent","3.9"
"Brass City Charter School District","","2019-2020","Male","Suspensions","Percent","5.8"
"Bridgeport School District","900108070","2009-2010","Female","Suspensions","Percent","12.2"
"Bridgeport School District","900108070","2009-2010","Male","Suspensions","Percent","21.6"
"Bridgeport School District","900108070","2010-2011","Female","Suspensions","Percent","13.5"
"Bridgeport School District","900108070","2010-2011","Male","Suspensions","Percent","21.4"
"Bridgeport School District","900108070","2011-2012","Female","Suspensions","Percent","14.1"
"Bridgeport School District","900108070","2011-2012","Male","Suspensions","Percent","22.2"
"Bridgeport School District","900108070","2012-2013","Female","Suspensions","Percent","12.8"
"Bridgeport School District","900108070","2012-2013","Male","Suspensions","Percent","20.2"
"Bridgeport School District","900108070","2013-2014","Female","Suspensions","Percent","11.2"
"Bridgeport School District","900108070","2013-2014","Male","Suspensions","Percent","20.3"
"Bridgeport School District","900108070","2013-2014","Male","Suspensions","Percent","20.2"
"Bridgeport School District","900108070","2014-2015","Female","Suspensions","Percent","11.5"
"Bridgeport School District","900108070","2014-2015","Male","Suspensions","Percent","19.6"
"Bridgeport School District","900108070","2015-2016","Female","Suspensions","Percent","11.1"
"Bridgeport School District","900108070","2015-2016","Male","Suspensions","Percent","19.2"
"Bridgeport School District","900108070","2016-2017","Female","Suspensions","Percent","10.9"
"Bridgeport School District","900108070","2016-2017","Male","Suspensions","Percent","18.3"
"Bridgeport School District","900108070","2017-2018","Female","Suspensions","Percent","9.6"
"Bridgeport School District","900108070","2017-2018","Male","Suspensions","Percent","17.3"
"Bridgeport School District","900108070","2018-2019","Female","Suspensions","Percent","9.4"
"Bridgeport School District","900108070","2018-2019","Male","Suspensions","Percent","14.5"
"Bridgeport School District","900108070","2019-2020","Female","Suspensions","Percent","7.3"
"Bridgeport School District","900108070","2019-2020","Male","Suspensions","Percent","11.3"
"Bristol School District","900308490","2009-2010","Female","Suspensions","Percent","4.4"
"Bristol School District","900308490","2009-2010","Male","Suspensions","Percent","9.4"
"Bristol School District","900308490","2010-2011","Female","Suspensions","Percent","5.5"
"Bristol School District","900308490","2010-2011","Male","Suspensions","Percent","12.4"
"Bristol School District","900308490","2011-2012","Female","Suspensions","Percent","5.4"
"Bristol School District","900308490","2011-2012","Male","Suspensions","Percent","11.3"
"Bristol School District","900308490","2012-2013","Female","Suspensions","Percent","5.2"
"Bristol School District","900308490","2012-2013","Male","Suspensions","Percent","11.4"
"Bristol School District","900308490","2013-2014","Female","Suspensions","Percent","5.1"
"Bristol School District","900308490","2013-2014","Male","Suspensions","Percent","12.1"
"Bristol School District","900308490","2014-2015","Female","Suspensions","Percent","5.6"
"Bristol School District","900308490","2014-2015","Male","Suspensions","Percent","11.1"
"Bristol School District","900308490","2015-2016","Female","Suspensions","Percent","4.6"
"Bristol School District","900308490","2015-2016","Male","Suspensions","Percent","11.8"
"Bristol School District","900308490","2016-2017","Female","Suspensions","Percent","4.9"
"Bristol School District","900308490","2016-2017","Male","Suspensions","Percent","10.0"
"Bristol School District","900308490","2017-2018","Female","Suspensions","Percent","4.5"
"Bristol School District","900308490","2017-2018","Male","Suspensions","Percent","11.6"
"Bristol School District","900308490","2018-2019","Female","Suspensions","Percent","-9999"
"Bristol School District","900308490","2018-2019","Male","Suspensions","Percent","12.4"
"Bristol School District","900308490","2019-2020","Female","Suspensions","Percent","3.9"
"Bristol School District","900308490","2019-2020","Male","Suspensions","Percent","8.5"
"Brookfield School District","900108980","2009-2010","Female","Suspensions","Percent","0.8"
"Brookfield School District","900108980","2009-2010","Male","Suspensions","Percent","2.7"
"Brookfield School District","900108980","2010-2011","Female","Suspensions","Percent","0.8"
"Brookfield School District","900108980","2010-2011","Male","Suspensions","Percent","3.4"
"Brookfield School District","900108980","2011-2012","Female","Suspensions","Percent","2.0"
"Brookfield School District","900108980","2011-2012","Male","Suspensions","Percent","4.3"
"Brookfield School District","900108980","2012-2013","Female","Suspensions","Percent","1.1"
"Brookfield School District","900108980","2012-2013","Male","Suspensions","Percent","4.4"
"Brookfield School District","900108980","2013-2014","Female","Suspensions","Percent","1.2"
"Brookfield School District","900108980","2013-2014","Male","Suspensions","Percent","3.9"
"Brookfield School District","900108980","2014-2015","Female","Suspensions","Percent","1.4"
"Brookfield School District","900108980","2014-2015","Male","Suspensions","Percent","4.8"
"Brookfield School District","900108980","2015-2016","Female","Suspensions","Percent","1.4"
"Brookfield School District","900108980","2015-2016","Male","Suspensions","Percent","4.7"
"Brookfield School District","900108980","2016-2017","Female","Suspensions","Percent","1.7"
"Brookfield School District","900108980","2016-2017","Male","Suspensions","Percent","5.4"
"Brookfield School District","900108980","2017-2018","Female","Suspensions","Percent","1.5"
"Brookfield School District","900108980","2017-2018","Male","Suspensions","Percent","5.9"
"Brookfield School District","900108980","2018-2019","Female","Suspensions","Percent","1.9"
"Brookfield School District","900108980","2018-2019","Male","Suspensions","Percent","6.5"
"Brookfield School District","900108980","2019-2020","Female","Suspensions","Percent","1.2"
"Brookfield School District","900108980","2019-2020","Male","Suspensions","Percent","4.6"
"Brooklyn School District","","2009-2010","Female","Suspensions","Percent","2.1"
"Brooklyn School District","","2009-2010","Male","Suspensions","Percent","7.4"
"Brooklyn School District","","2010-2011","Female","Suspensions","Percent","3.6"
"Brooklyn School District","","2010-2011","Male","Suspensions","Percent","7.2"
"Brooklyn School District","","2011-2012","Female","Suspensions","Percent","3.4"
"Brooklyn School District","","2011-2012","Male","Suspensions","Percent","10.8"
"Brooklyn School District","","2012-2013","Female","Suspensions","Percent","-9999"
"Brooklyn School District","","2012-2013","Male","Suspensions","Percent","-9999"
"Brooklyn School District","","2013-2014","Female","Suspensions","Percent","2.0"
"Brooklyn School District","","2013-2014","Male","Suspensions","Percent","8.0"
"Brooklyn School District","","2014-2015","Female","Suspensions","Percent","1.6"
"Brooklyn School District","","2014-2015","Male","Suspensions","Percent","6.1"
"Brooklyn School District","","2015-2016","Female","Suspensions","Percent","3.4"
"Brooklyn School District","","2015-2016","Male","Suspensions","Percent","9.5"
"Brooklyn School District","","2016-2017","Female","Suspensions","Percent","2.8"
"Brooklyn School District","","2016-2017","Male","Suspensions","Percent","7.2"
"Brooklyn School District","","2017-2018","Female","Suspensions","Percent","2.5"
"Brooklyn School District","","2017-2018","Male","Suspensions","Percent","8.0"
"Brooklyn School District","","2018-2019","Female","Suspensions","Percent","-9999"
"Brooklyn School District","","2018-2019","Male","Suspensions","Percent","-9999"
"Brooklyn School District","","2019-2020","Female","Suspensions","Percent","1.3"
"Brooklyn School District","","2019-2020","Male","Suspensions","Percent","4.3"
"Canaan School District","","2009-2010","Female","Suspensions","Percent","-6666"
"Canaan School District","","2009-2010","Male","Suspensions","Percent","-6666"
"Canaan School District","","2010-2011","Female","Suspensions","Percent","-6666"
"Canaan School District","","2010-2011","Male","Suspensions","Percent","-6666"
"Canaan School District","","2011-2012","Female","Suspensions","Percent","-6666"
"Canaan School District","","2011-2012","Male","Suspensions","Percent","-6666"
"Canaan School District","","2012-2013","Female","Suspensions","Percent","-9999"
"Canaan School District","","2012-2013","Male","Suspensions","Percent","-6666"
"Canaan School District","","2013-2014","Female","Suspensions","Percent","-9999"
"Canaan School District","","2013-2014","Male","Suspensions","Percent","-6666"
"Canaan School District","","2014-2015","Female","Suspensions","Percent","-6666"
"Canaan School District","","2014-2015","Male","Suspensions","Percent","-6666"
"Canaan School District","","2015-2016","Female","Suspensions","Percent","-9999"
"Canaan School District","","2015-2016","Male","Suspensions","Percent","-6666"
"Canaan School District","","2016-2017","Female","Suspensions","Percent","-9999"
"Canaan School District","","2016-2017","Male","Suspensions","Percent","-6666"
"Canaan School District","","2017-2018","Female","Suspensions","Percent","-9999"
"Canaan School District","","2017-2018","Male","Suspensions","Percent","-6666"
"Canaan School District","","2018-2019","Female","Suspensions","Percent","-6666"
"Canaan School District","","2018-2019","Male","Suspensions","Percent","-6666"
"Canaan School District","","2019-2020","Female","Suspensions","Percent","-6666"
"Canaan School District","","2019-2020","Male","Suspensions","Percent","-6666"
"Canterbury School District","","2009-2010","Female","Suspensions","Percent","-9999"
"Canterbury School District","","2009-2010","Male","Suspensions","Percent","-9999"
"Canterbury School District","","2010-2011","Female","Suspensions","Percent","-9999"
"Canterbury School District","","2010-2011","Male","Suspensions","Percent","-9999"
"Canterbury School District","","2011-2012","Female","Suspensions","Percent","-9999"
"Canterbury School District","","2011-2012","Male","Suspensions","Percent","-9999"
"Canterbury School District","","2012-2013","Female","Suspensions","Percent","-9999"
"Canterbury School District","","2012-2013","Male","Suspensions","Percent","-9999"
